p_id,name,products,price,colour,brand,img,ratingCount,avg_rating,description,p_attributes
11634536,Athena Women Burgundy Solid Basic Jumpsuit,Jumpsuit,2499.0,Burgundy,Athena,http://assets.myntassets.com/assets/images/productimage/2020/3/4/3c72c740-2820-4892-85fb-9aa95fa663071583274679523-1.jpg,305.0,4.504918032786885,"Burgundy solid basic jumpsuit, has a halter neck, sleevelessMaterial: Polyester<br> Hand WashThe model (height 5'8'') is wearing a size S","{'Body or Garment Size': 'Garment Measurements in', 'Closure': 'Concealed Zip', 'Fabric': 'Polyester', 'Neck': 'Halter Neck', 'Number of Pockets': '2', 'Pattern': 'Solid', 'Sleeve Length': 'Sleeveless', 'Surface Styling': 'NA', 'Type': 'Basic Jumpsuit', 'Wash Care': 'Hand Wash'}"
11625546,Bhama Couture Women Red & White Striped A-Line Top,"Top, A-Line",1799.0,Red,Bhama Couture,http://assets.myntassets.com/assets/images/11625546/2020/3/19/3216337f-7234-45f9-a419-717edbe7c2181584614765100-Bhama-Couture-Pink-Stripe-Top-With-Embroidery-54115846147636-1.jpg,49.0,3.938775510204082,"Red and White striped woven A-line top with embroidered detail, has a round neck, and three-quarter sleevesRegular Fit<br> The model (height 5'8"") is wearing a size SMaterial: Polycotton<br> Machine Wash","{'Body Shape ID': '443,333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Center Front Open': 'No', 'Character': 'NA', 'Closure': 'NA', 'Fabric': 'Polycotton', 'Fabric Type': 'NA', 'Length': 'Regular', 'Lining': 'NA', 'Main Trend': 'Lace Frills Bows and Ruffles', 'Multipack Set': 'NA', 'Neck': 'Round Neck', 'Occasion': 'Ethnic', 'Pattern': 'Striped', 'Print or Pattern Type': 'Vertical Stripes', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Bell Sleeves', 'Surface Styling': 'Embroidered', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'A-Line', 'Wash Care': 'Machine Wash', 'Weave Type': 'Woven', 'taxMaterial': 'NA'}"
16189712,Kook N Keech Red Graphical Print Casual Top,Top,1199.0,Red,Kook N Keech,http://assets.myntassets.com/assets/images/16189712/2022/2/14/d4d6fa90-93a3-4f4c-82b7-c109671e9a3f1644839768460-Kook-N-Keech-Women-Tops-4651644839767706-1.jpg,26.0,3.5384615384615383,"<ul> <li> Red regular top </li> <li> Graphic print </li> <li> Round neck,  short,  regular sleeves </li> <li> Knitted </li> </ul>The model (height 5'8) is wearing a size S100% Cotton<br>Machine wash","{'Body Shape ID': '443,333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Care for me': 'Machine Wash in cold water (30 degree C or low) to avoid shrinkage\r\nLine-dry in shade to avoid yellowing\r\nFor whites, wash with non-chlorine bleach on a hot water setting\r\nIron when slightly damp', 'Center Front Open': 'No', 'Character': 'NA', 'Closure': 'NA', 'Fabric': 'Pure Cotton', 'Fabric Type': 'NA', 'Length': 'Regular', 'Lining': 'NA', 'Main Trend': 'Graphic Print Others', 'Multipack Set': 'NA', 'Neck': 'Round Neck', 'Occasion': 'Casual', 'Pattern': 'Printed', 'Print or Pattern Type': 'Graphic', 'Sleeve Length': 'Short Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Regular', 'Wash Care': 'Machine Wash', 'Weave Type': 'Knitted', 'taxMaterial': 'NA'}"
16337706,Tokyo Talkies Women Blue Regular Fit Jeans,Jeans,1699.0,Blue,Tokyo Talkies,http://assets.myntassets.com/assets/images/16337706/2021/12/2/cc945ad7-cfd3-4f84-9678-bb24879e638f1638440093801TokyoTalkiesWomenBlueJeans1.jpg,72.0,3.875,"<ul><li>Coloured shade, no fade blue jeans</li><li>regular fit, mid-rise</li><li>Clean look</li><li>Non stretchable</li><li>5 pocket</li><li>Length: cropped</li></ul>Cotton, Polyester<br>Machine washFit: Regular Fit<br>Non Stretchable<br>The model (height 5'8) is wearing a size 28","{'Add-Ons': 'NA', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Brand Fit Name': 'NA', 'Character': 'NA', 'Closure': 'Button and Zip', 'Distress': 'Clean Look', 'Effects': 'None', 'Fabric': 'Cotton', 'Fabric 2': 'Polyester', 'Fabric 3': 'NA', 'Fade': 'No Fade', 'Features': 'NA', 'Fit': 'Regular Fit', 'Length': 'Cropped', 'Main Trend': 'NA', 'Number of Pockets': '5', 'Occasion': 'Casual', 'Reversible': 'No', 'Shade': 'Coloured', 'Stretch': 'Non Stretchable', 'Sustainable': 'Regular', 'Type of Distress': 'NA', 'Waist Rise': 'Mid-Rise', 'Waistband': 'With belt loops', 'Wash Care': 'Machine Wash'}"
12641798,Inddus Women Cream-Coloured & Green Floral Printed Ethnic Crop Top,Crop Top,3099.0,Cream,Inddus,http://assets.myntassets.com/assets/images/12641798/2020/10/16/b50b50ce-2287-4cb9-81c4-fb1b268eb3421602857412948-Inddus-Women-Tops-7771602857410763-1.jpg,29.0,4.310344827586207,"Cream-Coloured and Green printed woven ethnic crop top, has a boat neck, short sleeves, and zip closureThe model (height 5'8"") is wearing a size SMaterial: Silk Blend<br>  Dry Clean","{'Body Shape ID': '424', 'Body or Garment Size': 'Garment Measurements in', 'Center Front Open': 'No', 'Closure': 'Zip', 'Fabric': 'Silk Blend', 'Fabric Type': 'NA', 'Length': 'Crop', 'Lining': 'Has a lining', 'Main Trend': 'Floral Print', 'Neck': 'Boat Neck', 'Occasion': 'Ethnic', 'Pattern': 'Printed', 'Print or Pattern Type': 'Floral', 'Sleeve Length': 'Short Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Regular', 'Wash Care': 'Dry Clean', 'Weave Type': 'Woven', 'taxMaterial': 'NA'}"
11028544,U&F Women Navy Blue & Beige Striped Basic Jumpsuit,Jumpsuit,1699.0,Navy Blue,U&F,http://assets.myntassets.com/assets/images/11028544/2019/12/4/2d314928-079e-44d6-ad48-791875d2d3d21575457482653-UF-Women-Blue--Beige-Striped-Basic-Jumpsuit-8111575457480288-1.jpg,131.0,3.931297709923664,"Navy blue, beige and white striped basic jumpsuit, has a round neck, short sleeves, two pockets and concealed zip closureMaterial: Polyester<br> Machine WashThe model (height 5'8'') is wearing a size S","{'Body or Garment Size': 'Garment Measurements in', 'Closure': 'Concealed Zip', 'Fabric': 'Polyester', 'Neck': 'Round Neck', 'Number of Pockets': '2', 'Pattern': 'Striped', 'Sleeve Length': 'Short Sleeves', 'Surface Styling': 'NA', 'Type': 'Basic Jumpsuit', 'Wash Care': 'Machine Wash'}"
18254994,H&M Women Multicoloured Patterned Crop Top,Crop Top,1299.0,Black,H&M,http://assets.myntassets.com/assets/images/18254994/2022/5/15/4bffdab6-1338-4cef-9088-083b0366fb561652571799994Patternedcroptop1.jpg,5.0,4.4,"<p>Sleeveless, fitted crop top in a patterned weave with a V-neck and cut-out section at the front. Narrow, adjustable shoulder straps and smocking at the back. Unlined.</p><p>Sleeveless, fitted crop top in a patterned weave with a V-neck and cut-out section at the front. Narrow, adjustable shoulder straps and smocking at the back. Unlined.</p>1% Elastane, 99% Viscose'<br>machine wash","{'Body or Garment Size': 'Garment Measurements in', 'Center Front Open': 'No', 'Character': 'NA', 'Closure': 'NA', 'Fabric': 'Viscose Rayon', 'Fabric Type': 'NA', 'Length': 'Crop', 'Lining': 'NA', 'Main Trend': 'New Basics', 'Multipack Set': 'NA', 'Neck': 'Shoulder Straps', 'Occasion': 'Casual', 'Pattern': 'Printed', 'Print or Pattern Type': 'Floral', 'Sleeve Length': 'Sleeveless', 'Sleeve Styling': 'No Sleeves', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Bralette', 'Wash Care': 'Machine Wash', 'Weave Type': 'Knitted', 'Wedding': 'NA', 'taxMaterial': 'NA'}"
15357534,Varanga Women Blue & White Printed Straight Cotton Kurta,Kurta,2799.0,Blue,Varanga,http://assets.myntassets.com/assets/images/15357534/2021/9/4/66e21019-c7d3-4f1a-b5a7-38d5f11392471630754886821VarangaWomenBlueEthnicMotifsPrintedAnarkaliKurta1.jpg,66.0,4.181818181818182,"<ul> <li> Colour: blue and white </li> <li> Ethnic motifs printed </li> <li> V-neck </li> <li> Three-quarter,  roll-up sleeves </li> <li> Straight shape with regular style </li> <li> Sequinned detail </li> <li> Calf length with straight hem </li> <li> Machine weave regular cotton </li> </ul><br> The model (height 5'8) is wearing a size SCotton <br> Hand wash","{'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Colour Family': 'Aqua', 'Design Styling': 'Regular', 'Fabric': 'Cotton', 'Fabric 2': 'NA', 'Fabric Purity': 'Pure', 'Hemline': 'Straight', 'Length': 'Calf Length', 'Main Trend': 'NA', 'Neck': 'V-Neck', 'Number of Pockets': 'NA', 'Occasion': 'Daily', 'Ornamentation': 'Sequins', 'Pattern': 'Printed', 'Print or Pattern Type': 'Ethnic Motifs', 'Shape': 'Straight', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Roll-Up Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'Block Print', 'Wash Care': 'Hand Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave'}"
17069058,Indo Era Women Peach-Coloured Floral Yoke Design Kurta with Trousers & With Dupatta,"Kurta, Trousers, Dupatta",6799.0,Peach,Indo Era,http://assets.myntassets.com/assets/images/17069058/2022/4/26/5626108c-7335-4419-bce1-666b5051c0a11650946782893-Indo-Era-Peach-Embroidered-Straight-Kurta-Trouser-With-Dupat-1.jpg,23.0,4.217391304347826,"Peach-coloured yoke design Kurta with Trousers with dupatta <br> <br> <b> Kurta design:  </b> <ul> <li> Floral yoke design </li> <li> Straight shape </li> <li> Regular style </li> <li> Round neck,  three-quarter regular sleeves </li> <li> 1 pockets </li> <li> Calf length with straight hem </li> <li> Silk blend machine weave fabric </li> </ul> <br> <b> Trousers design:  </b> <ul> <li> Embroidered Trousers </li> <li> Partially elasticated waistband </li> <li> Slip-on closure </li> </ul>Kurta &amp; Bottom: Silk Blend<br>Dupatta: Organza<br>Dry Clean<br>Size worn by the model: S<br>Chest: 32""<br>Waist: 24""<br>Hips: 34""<br>Height: 5'5''<br>","{'Add-Ons': 'NA', 'Body Shape ID': '333,424', 'Body or Garment Size': 'Garment Measurements in', 'Bottom Closure': 'Slip-On', 'Bottom Fabric': 'Silk Blend', 'Bottom Pattern': 'Embroidered', 'Bottom Type': 'Trousers', 'Character': 'NA', 'Dupatta': 'With Dupatta', 'Dupatta Border': 'Taping', 'Dupatta Fabric': 'Organza', 'Dupatta Pattern': 'Embroidered', 'Main Trend': 'NA', 'Neck': 'Round Neck', 'Number of Pockets': '1', 'Occasion': 'Festive', 'Ornamentation': 'NA', 'Pattern Coverage': 'Yoke or Border', 'Print or Pattern Type': 'Floral', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Sustainable', 'Technique': 'NA', 'Top Design Styling': 'Regular', 'Top Fabric': 'Silk Blend', 'Top Hemline': 'Straight', 'Top Length': 'Calf Length', 'Top Pattern': 'Yoke Design', 'Top Shape': 'Straight', 'Top Type': 'Kurta', 'Waistband': 'Partially Elasticated', 'Wash Care': 'Dry Clean', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave', 'Wedding': 'Bride & Wedding Squad'}"
17171716,KALINI Women Blue Printed Pure Cotton Kurta with Trousers & With Dupatta,"Kurta, Trousers, Dupatta",3999.0,Blue,KALINI,http://assets.myntassets.com/assets/images/17171716/2022/2/16/02f160d4-f972-4cf6-bf9f-a8559c0527421645006799948KALINIKurtaPantandDupattaSet6.jpg,82.0,3.792682926829268,"Blue printed Kurta with Trousers with dupatta<br><br><b>Kurta design: </b><ul><li>Woven design printed</li><li>A-line shape</li><li>Regular style</li><li>Keyhole neck, three-quarter regular sleeves</li><li>Above knee length with flared hem</li><li>Pure cotton machine weave fabric</li></ul><br><b>Trousers design: </b><ul><li>Printed Trousers</li><li>Elasticated waistband</li><li>Zip closure</li><li>comes with the dupatta</li></ul>Dupatta Length :- 2 mtr<br>The model (height 5'8) is wearing a size SPure cotton<br>Machine wash as per tag","{'Add-Ons': 'NA', 'Body Shape ID': '333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Bottom Closure': 'Zip', 'Bottom Fabric': 'Pure Cotton', 'Bottom Pattern': 'Printed', 'Bottom Type': 'Trousers', 'Character': 'NA', 'Dupatta': 'With Dupatta', 'Dupatta Border': 'Printed', 'Dupatta Fabric': 'Pure Cotton', 'Dupatta Pattern': 'Solid', 'Main Trend': 'NA', 'Neck': 'Keyhole Neck', 'Number of Pockets': 'NA', 'Occasion': 'Daily', 'Ornamentation': 'NA', 'Pattern Coverage': 'Large', 'Print or Pattern Type': 'Woven Design', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Top Design Styling': 'Regular', 'Top Fabric': 'Pure Cotton', 'Top Hemline': 'Flared', 'Top Length': 'Above Knee', 'Top Pattern': 'Printed', 'Top Shape': 'A-Line', 'Top Type': 'Kurta', 'Waistband': 'Elasticated', 'Wash Care': 'Machine Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave', 'Wedding': 'NA'}"
7243714,High Star Women Blue Slim Fit High-Rise Clean Look Stretchable Jeans,Jeans,2059.0,Blue,High Star,http://assets.myntassets.com/assets/images/7243714/2021/11/18/dda4572b-3fda-49a5-a9fd-72ada17138031637231371671-High-Star-Women-Blue-Slim-Fit-High-Rise-Clean-Look-Stretchab-1.jpg,2056.0,4.249513618677042,"Blue medium wash 5-pocket high-rise jeans, clean look with light fade, has a button and zip closure, waistband with belt loopsSlim fit<br>Stretchable<br>The model (height 5'8"") is wearing a size 28Polyester and elastane<br>Machine-wash","{'Add-Ons': 'NA', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Brand Fit Name': 'NA', 'Closure': 'Button and Zip', 'Distress': 'Clean Look', 'Effects': 'Whiskers and Chevrons', 'Fabric': 'Cotton', 'Fabric 2': 'Polyester', 'Fabric 3': 'Elastane', 'Fade': 'Light Fade', 'Features': 'NA', 'Fit': 'Slim Fit', 'Length': 'Cropped', 'Number of Pockets': '5', 'Occasion': 'Casual', 'Reversible': 'No', 'Shade': 'Medium', 'Stretch': 'Stretchable', 'Type of Distress': 'NA', 'Waist Rise': 'High-Rise', 'Waistband': 'With belt loops', 'Wash Care': 'Machine Wash'}"
12682038,STREET 9 Women Blue Skinny Fit Mid-Rise Clean Look Stretchable Jeans,Jeans,1999.0,Blue,STREET 9,http://assets.myntassets.com/assets/images/productimage/2020/10/7/531c6494-a866-4d52-b8c9-2844016e71fe1602024399009-1.jpg,11.0,4.2727272727272725,"Blue medium wash 5-pocket mid-rise jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops96% Cotton, 4% Elasthane<br>Machine-washSkinny Fit<br>Stretchable<br>The model (height 5'8"") is wearing a size 28","{'Add-Ons': 'NA', 'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Brand Fit Name': 'NA', 'Closure': 'Button and Zip', 'Distress': 'Clean Look', 'Effects': 'None', 'Fabric': 'Cotton', 'Fabric 2': 'Elastane', 'Fabric 3': 'NA', 'Fade': 'No Fade', 'Features': 'Printed', 'Fit': 'Skinny Fit', 'Length': 'Regular', 'Number of Pockets': '5', 'Occasion': 'Casual', 'Reversible': 'No', 'Shade': 'Medium', 'Stretch': 'Stretchable', 'Sustainable': 'Regular', 'Type of Distress': 'NA', 'Waist Rise': 'Mid-Rise', 'Waistband': 'With belt loops', 'Wash Care': 'Machine Wash'}"
16833766,The Roadster Lifestyle Co Women Purple Solid Shoulder Pad Top & Shorts,"Top, Shorts",1899.0,Purple,Roadster,http://assets.myntassets.com/assets/images/16833766/2022/4/26/fc593c6e-a81a-4641-828d-27040a0444971650972435913-Roadster-Women-Co-Ords-3791650972435190-1.jpg,10.0,3.9,"This co-ord set consists of a Top and shorts<br>Purple solid top with shoulder pad, has a round neck, sleeveless<br>Purple solid shorts, has elasticated waistband with a drawstring closure, two pocketsTop Fabric: 58% cotton, 42% polyester<br>Bottom Fabric: 58% cotton, 42% polyester<br>Machine wash<br>Size worn by the model: S<br>Chest: 32""<br>Waist: 26""<br>Hips: 36""<br>Height: 5'7""<br>","{'Add-Ons': 'NA', 'Bottom Closure': 'Drawstring', 'Bottom Fabric': 'Cotton Blend', 'Bottom Pattern': 'Solid', 'Bottom Type': 'Shorts', 'Character': 'NA', 'Lining': 'NA', 'Neck': 'Round Neck', 'Number of Pockets': '2', 'Occasion': 'Casual', 'Sleeve Length': 'Sleeveless', 'Sustainable': 'Regular', 'Top Fabric': 'Cotton Blend', 'Top Pattern': 'Solid', 'Top Type': 'Top', 'Trends': 'NA', 'Wash Care': 'Machine Wash', 'Wedding': 'NA'}"
15941726,abof Women Blue Slim Fit Stretchable Jeans,Jeans,1499.0,Blue,abof,http://assets.myntassets.com/assets/images/15941726/2022/6/9/918a4110-23a0-4485-95e7-66240b4db04e1654767470981-abof-Women-Blue-Slim-Fit-Stretchable-Jeans-1011654767470198-1.jpg,14.0,3.928571428571429,"<ul> <li> Dark shade,  no fade blue jeans </li> <li> Slim fit,  mid-rise </li> <li> Clean look </li> <li> Stretchable </li> <li> 5 pocket </li> <li> Length: cropped </li> </ul><br> Fit: Slim Fit <br> Stretchable <br> The model (height 5'8) is wearing a size 2871% Cotton, 27% Polyester, 2% Spandex<br>Machine Wash","{'Add-Ons': 'NA', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Brand Fit Name': 'NA', 'Character': 'NA', 'Closure': 'Button and Zip', 'Distress': 'Clean Look', 'Effects': 'None', 'Fabric': 'Cotton', 'Fabric 2': 'Polyester', 'Fabric 3': 'Elastane', 'Fade': 'No Fade', 'Features': 'NA', 'Fit': 'Slim Fit', 'Length': 'Cropped', 'Main Trend': 'Frayed Denim', 'Number of Pockets': '5', 'Occasion': 'Casual', 'Reversible': 'No', 'Shade': 'Dark', 'Stretch': 'Stretchable', 'Sustainable': 'Regular', 'Type of Distress': 'NA', 'Waist Rise': 'Mid-Rise', 'Waistband': 'With belt loops', 'Wash Care': 'Machine Wash'}"
18327974,YOONOY Women Green Skinny Fit Trousers,Trousers,2290.0,Green,YOONOY,http://assets.myntassets.com/assets/images/18327974/2022/5/19/00284871-18ee-4597-bfc1-9867c8ada0f91652957323521WomenGreenSkinnyFitPantWithInsertPockets1.jpg,3.0,3.0,"<ul><li>Green woven trousers</li><li>Skinny fit</li><li>Mid-rise</li><li>Length: regular</li><li>Pattern: solid</li><li>Flat-front, with no pleats design</li></ul>Material: Cotton<br>Machine Wash. Do Not Bleach or use any other chemical<br> Fit: Skinny Fit <br> The model (height 5'8) is wearing a size 28","{'Add-Ons': 'NA', 'Body Shape ID': '424', 'Brand Fit Name': 'NA', 'Care for me': 'Machine Wash in cold water (30 degree C or low) to avoid shrinkage\r\nLine-dry in shade to avoid yellowing\r\nFor whites, wash with non-chlorine bleach on a hot water setting\r\nIron when slightly damp', 'Character': 'NA', 'Closure': 'Slip-On', 'Fabric': 'Cotton', 'Fabric 2': 'NA', 'Features': 'Easy Wash', 'Fit': 'Skinny Fit', 'Fly Type': 'No Fly', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'NA', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Sustainable': 'Regular', 'Type': 'Regular Trousers', 'Type of Pleat': 'Flat-Front', 'Waist Rise': 'Mid-Rise', 'Wash Care': 'Machine Wash', 'Weave Type': 'Woven'}"
17090254,Anouk Women Maroon Solid Kurta with Palazzos,"Kurta, Palazzos",2699.0,Maroon,Anouk,http://assets.myntassets.com/assets/images/17090254/2022/3/15/1b98346d-b988-44e3-8137-27c57893adb31647324923285-Anouk-Women-Kurta-Sets-6571647324922795-6.jpg,28.0,3.928571428571429,"Maroon solid Kurta with Palazzos <br> <br> <b> Kurta design:  </b> <ul> <li> Solid </li> <li> Straight shape </li> <li> Regular style </li> <li> V-neck,  three-quarter regular sleeves </li> <li> 2 pockets </li> <li> Above knee length with curved hem </li> <li> Polyester machine weave fabric </li> </ul> <br> <b> Palazzos design:  </b> <ul> <li> Solid Palazzos </li> <li> Partially elasticated waistband </li> <li> Slip-on closure </li> </ul>The model (height 5'8) is wearing a size STop fabric: 100% Polyester<br>Bottom fabric: 100% Polyester<br>Machine wash","{'Add-Ons': 'NA', 'Body Shape ID': '443,333,324,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Bottom Closure': 'Slip-On', 'Bottom Fabric': 'Polyester', 'Bottom Pattern': 'Solid', 'Bottom Type': 'Palazzos', 'Character': 'NA', 'Dupatta': 'NA', 'Dupatta Border': 'NA', 'Dupatta Fabric': 'NA', 'Dupatta Pattern': 'NA', 'Main Trend': 'NA', 'Neck': 'V-Neck', 'Number of Pockets': '2', 'Occasion': 'Daily', 'Ornamentation': 'NA', 'Pattern Coverage': 'None', 'Print or Pattern Type': 'Solid', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Top Design Styling': 'Regular', 'Top Fabric': 'Polyester', 'Top Hemline': 'Curved', 'Top Length': 'Above Knee', 'Top Pattern': 'Solid', 'Top Shape': 'Straight', 'Top Type': 'Kurta', 'Waistband': 'Partially Elasticated', 'Wash Care': 'Machine Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave', 'Wedding': 'Guests & Gifting'}"
16555750,Global Desi Blue & White Geometric Print Tie-Up Neck Top,Top,1599.0,Blue,Global Desi,http://assets.myntassets.com/assets/images/16555750/2022/2/23/44329f24-0ec7-486b-97d9-1951296bf7631645596228423-Global-Desi-Blue--White-Geometric-Print-Tie-Up-Neck-Top-9321-1.jpg,6.0,4.0,"<ul> <li> Blue and white regular top </li> <li> Geometric print </li> <li> Tie-up neck,  three-quarter,  cuffed sleeves </li> <li> Woven </li> </ul>The model (height 5'8) is wearing a size SViscose Rayon<br>Hand wash at 40c with mild soap do not bleach wash dark colour seperately line dry in shade medium iron on reverse","{'Body Shape ID': '324,424', 'Body or Garment Size': 'Garment Measurements in', 'Care for me': 'Follow the washcare label on garment. Use cold water with mild detergents when handwashing or opt for delicate setting when machine washing<br>\r\nAlways wash inside-out to preserve colour<br>\r\nNever wring or tumble dry. Dry flat on a towel or hang on coat hangers<br>\r\nIron on the reverse side with medium heat', 'Center Front Open': 'No', 'Character': 'NA', 'Closure': 'NA', 'Fabric': 'Viscose Rayon', 'Fabric Type': 'NA', 'Length': 'Regular', 'Lining': 'NA', 'Main Trend': 'Geometric Print', 'Multipack Set': 'NA', 'Neck': 'Tie-Up Neck', 'Occasion': 'Ethnic', 'Pattern': 'Printed', 'Print or Pattern Type': 'Geometric', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Cuffed Sleeves', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Regular', 'Wash Care': 'Hand Wash', 'Weave Type': 'Woven', 'taxMaterial': 'NA'}"
2266784,Miss Chase Green Off-Shoulder Layered Jumpsuit,Jumpsuit,2399.0,Green,Miss Chase,http://assets.myntassets.com/assets/images/2266784/2017/11/21/11511244263219-Go-Your-Own-Way-Bardot-Jumpsuit-8931511244263048-1.jpg,13.0,4.923076923076923,"<p>Green layered jumpsuit, has an off-shoulder with an elasticated detail, short sleeves, and belt loops<br>Comes with a fabric belt</p><p>The model (height 5'8"") is wearing a size S</p>100% polyester<br>Hand-wash","{'Body or Garment Size': 'Garment Measurements in', 'Closure': 'NA', 'Fabric': 'Polyester', 'Neck': 'Off-Shoulder', 'Number of Pockets': 'NA', 'Pattern': 'Solid', 'Sleeve Length': 'Sleeveless', 'Surface Styling': 'Ruffles', 'Type': 'Culotte Jumpsuit', 'Wash Care': 'Hand Wash'}"
18226684,Berrylush Curve Gorgeous Green Animal Printed Volume Play Skirt,Skirt,2599.0,Green,Berrylush Curve,http://assets.myntassets.com/assets/images/18226684/2022/6/14/82c0e9de-6b7e-4b8a-a53a-530b34b46acc1655180690790-Berrylush-Women-Green-Animal-Ruched-Mini-Skirt-7761655180690-1.jpg,3.0,2.6666666666666665,"Strike a perfect balance between comfort and style by opting for this chic skirt. It is tailored to perfection and features an appealing animal print and straight hemline.&nbsp;<ul><li>Green shade</li><li>Trendy animal print</li><li>Straight hemline</li><li>Mini length</li><li>Polyester, machine wash</li></ul><b>Trend Alert</b><br>Designed to lend you a unique and elevated silhouette, the noughties spaghetti trend refers to spaghetti straps in a variety of fashionable ensembles. They are coupled with other key details, like gathering, ruching, tiering, plunge neckline, wide neckline, and so on. Prints and patterns, such as checks, psychedelic trails, floral all-over prints, typography, and sunflowers all-over prints, further enhance their appeal.The model (height 5'8) is wearing a size 36Polyester<br>Machine Wash","{'Add-Ons': 'NA', 'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Zip', 'Fabric': 'Polyester', 'Fabric Type': 'Crepe', 'Hemline': 'Straight', 'Knit or Woven': 'Woven', 'Length': 'Mini', 'Lining': 'NA', 'Main Trend': 'Ruched', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Printed', 'Print or Pattern Type': 'Animal', 'Slit Detail': 'No Slit', 'Style Tip': 'Studded danglers, a suede bag, and peppy wayfarers', 'Sub Trend': 'Abstract', 'Surface Styling': 'Gathered or Pleated', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Pencil', 'Wash Care': 'Machine Wash', 'Wedding': 'NA', 'Where-to-wear': 'Ideal for a coffee meet with besties'}"
